CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,Segment
14693.0,0,1,172.9,5,1,1,Regular
14696.0,369,7,2078.95,1,5,5,At Risk
14697.0,0,2,188.61,5,3,1,Loyal
14698.0,50,5,1250.76,3,4,4,Regular
14699.0,0,1,109.13000000000001,5,1,1,Regular
14700.0,206,3,2235.3,2,3,5,At Risk
14701.0,306,9,2549.37,1,5,5,At Risk
14702.0,364,17,3292.14,1,5,5,At Risk
14703.0,0,1,318.17,5,1,2,Regular
14704.0,169,9,1546.91,2,5,4,At Risk
14705.0,0,1,179.0,5,1,1,Regular
14708.0,366,3,1126.3700000000001,1,3,4,At Risk
14709.0,343,13,4921.04,1,5,5,At Risk
14710.0,45,4,606.13,3,4,3,Regular
14711.0,252,11,2868.8,2,5,5,At Risk
14712.0,83,3,917.07,3,3,3,Regular
14713.0,356,11,2666.36,1,5,5,At Risk
14714.0,0,1,160.19,5,1,1,Regular
14715.0,307,4,867.38,1,4,3,At Risk
14716.0,105,2,329.68,3,3,2,Regular
14719.0,248,5,1602.13,2,4,4,At Risk
14720.0,121,3,663.8100000000001,3,3,3,Regular
14722.0,0,1,187.92,5,1,1,Regular
14723.0,361,6,1158.3,1,5,4,At Risk
14725.0,0,1,718.08,5,1,3,Regular
14727.0,0,1,268.58,5,1,2,Regular
14729.0,0,1,313.49,5,1,2,Regular
14730.0,275,8,2005.06,2,5,4,At Risk
14731.0,165,3,380.02,2,3,2,At Risk
14732.0,331,8,2702.4900000000002,1,5,5,At Risk
14733.0,351,12,9585.91,1,5,5,At Risk
14735.0,355,32,6065.6900000000005,1,5,5,At Risk
14737.0,350,3,1164.55,1,3,4,At Risk
14738.0,274,7,1314.45,2,5,4,At Risk
14739.0,363,7,3902.28,1,5,5,At Risk
14740.0,86,3,1448.21,3,3,4,Regular
14741.0,361,6,1400.34,1,5,4,At Risk
14744.0,350,7,1099.98,1,5,4,At Risk
14745.0,173,5,1220.26,2,4,4,At Risk
14747.0,0,1,328.2,5,1,2,Regular
14748.0,339,5,1415.75,1,4,4,At Risk
14752.0,0,1,389.64000000000004,5,1,2,Regular
14753.0,0,1,563.15,5,1,3,Regular
14754.0,251,2,638.0500000000001,2,3,3,At Risk
14755.0,325,11,5010.28,1,5,5,At Risk
14756.0,0,1,738.96,5,1,3,Regular
14757.0,0,1,420.5,5,1,2,Regular
14758.0,115,4,1484.06,3,4,4,Regular
14759.0,228,3,1625.97,2,3,4,At Risk
14760.0,0,1,89.2,5,1,1,Regular
14761.0,276,2,255.9,2,3,2,At Risk
14762.0,0,1,300.52,5,1,2,Regular
14764.0,0,1,278.3,5,1,2,Regular
14765.0,147,3,254.11,3,3,2,Regular
14766.0,358,6,2473.37,1,5,5,At Risk
14768.0,110,2,192.60000000000002,3,3,1,Regular
14769.0,355,8,10674.75,1,5,5,At Risk
14770.0,91,2,876.4200000000001,3,3,3,Regular
14772.0,0,1,139.26,5,1,1,Regular
14775.0,314,3,1011.9,1,3,4,At Risk
14776.0,261,11,2538.2999999999997,2,5,5,At Risk
14778.0,181,2,730.86,2,3,3,At Risk
14779.0,43,3,386.15,3,3,2,Regular
14780.0,25,2,447.68,4,3,2,Loyal
14782.0,0,1,200.10000000000002,5,1,1,Regular
14784.0,297,2,289.99,1,3,2,At Risk
14785.0,5,2,77.4,4,3,1,Loyal
14788.0,19,2,679.44,4,3,3,Loyal
14789.0,0,1,197.64000000000001,5,1,1,Regular
14790.0,237,4,745.06,2,4,3,At Risk
14792.0,0,1,6.2,5,1,1,Regular
14793.0,0,1,228.99,5,1,1,Regular
14794.0,332,7,1319.91,1,5,4,At Risk
14795.0,0,1,131.45000000000002,5,1,1,Regular
14796.0,365,17,8022.49,1,5,5,At Risk
14798.0,258,3,173.74,2,3,1,At Risk
14799.0,0,1,157.7,5,1,1,Regular
14800.0,322,12,4339.74,1,5,5,At Risk
14801.0,0,1,193.14,5,1,1,Regular
14803.0,130,3,845.5500000000001,3,3,3,Regular
14804.0,0,1,353.27,5,1,2,Regular
14805.0,298,4,554.65,1,4,3,At Risk
14806.0,0,1,193.39000000000001,5,1,1,Regular
14808.0,133,8,2741.17,3,5,5,Regular
14810.0,329,11,2087.88,1,5,5,At Risk
14813.0,0,2,155.43,5,3,1,Loyal
14815.0,31,2,778.5,3,3,3,Regular
14816.0,0,1,271.85,5,1,2,Regular
14817.0,77,2,1110.34,3,3,4,Regular
14818.0,180,3,657.8,2,3,3,At Risk
14819.0,128,2,272.07,3,3,2,Regular
14820.0,152,4,507.29,3,4,3,Regular
14821.0,0,1,48.800000000000004,5,1,1,Regular
14823.0,14,3,321.43,4,3,2,Loyal
14824.0,81,4,1127.71,3,4,4,Regular
14825.0,365,12,2226.9100000000003,1,5,5,At Risk
14828.0,140,3,2139.76,3,3,5,Regular
14829.0,343,4,697.55,1,4,3,At Risk
14830.0,0,1,197.13,5,1,1,Regular
14834.0,223,6,1720.3,2,5,4,At Risk
14836.0,20,3,102.45,4,3,1,Loyal
14837.0,112,4,1649.5,3,4,4,Regular
14840.0,0,1,62.85,5,1,1,Regular
14841.0,305,6,3295.76,1,5,5,At Risk
14842.0,265,4,2824.69,2,4,5,At Risk
14844.0,178,4,3189.81,2,4,5,At Risk
14847.0,0,1,309.4,5,1,2,Regular
14849.0,352,25,7930.54,1,5,5,At Risk
14850.0,0,1,325.75,5,1,2,Regular
14851.0,233,2,511.35,2,3,3,At Risk
14852.0,194,6,2836.69,2,5,5,At Risk
14853.0,187,2,475.79999999999995,2,3,2,At Risk
14854.0,196,7,2759.83,2,5,5,At Risk
14855.0,15,2,645.65,4,3,3,Loyal
14856.0,20,3,1311.3799999999999,4,3,4,Loyal
14857.0,89,2,1173.1200000000001,3,3,4,Regular
14859.0,192,4,1353.74,2,4,4,At Risk
14860.0,0,1,170.32,5,1,1,Regular
14861.0,0,1,125.79,5,1,1,Regular
14862.0,123,2,841.2,3,3,3,Regular
14863.0,0,1,266.76,5,1,2,Regular
14865.0,365,2,52.2,1,3,1,At Risk
14866.0,356,12,14389.9,1,5,5,At Risk
14867.0,151,3,710.28,3,3,3,Regular
14868.0,230,8,2953.59,2,5,5,At Risk
14869.0,95,2,725.7,3,3,3,Regular
14870.0,0,1,327.25,5,1,2,Regular
14871.0,357,4,522.38,1,4,3,At Risk
14873.0,0,1,519.68,5,1,3,Regular
14875.0,155,2,1465.32,3,3,4,Regular
14878.0,346,9,1485.54,1,5,4,At Risk
14880.0,211,3,706.19,2,3,3,At Risk
14881.0,0,1,255.4,5,1,2,Regular
14882.0,7,2,589.7,4,3,3,Loyal
14883.0,193,6,761.59,2,5,3,At Risk
14885.0,0,1,765.32,5,1,3,Regular
14886.0,0,1,364.8,5,1,2,Regular
14887.0,0,1,1862.0,5,1,4,Regular
14888.0,0,1,369.2,5,1,2,Regular
14889.0,0,1,135.9,5,1,1,Regular
14890.0,0,1,125.65,5,1,1,Regular
14891.0,39,2,554.38,3,3,3,Regular
14893.0,2,2,1237.8500000000001,4,3,4,Loyal
14894.0,0,1,655.75,5,1,3,Regular
14895.0,283,20,11138.710000000001,1,5,5,At Risk
14896.0,161,2,468.77000000000004,3,3,2,Regular
14897.0,289,4,1366.38,1,4,4,At Risk
14898.0,348,6,1303.52,1,5,4,At Risk
14901.0,361,9,1421.29,1,5,4,At Risk
14902.0,0,1,332.66,5,1,2,Regular
14903.0,257,5,2810.63,2,4,5,At Risk
14904.0,23,2,1025.44,4,3,4,Loyal
14905.0,76,2,616.15,3,3,3,Regular
14907.0,364,7,3501.1,1,5,5,At Risk
14908.0,0,1,277.8,5,1,2,Regular
14910.0,52,4,434.35,3,4,2,Regular
14911.0,372,201,143825.06,1,5,5,At Risk
14912.0,230,2,867.85,2,3,3,At Risk
14913.0,324,4,1227.43,1,4,4,At Risk
14915.0,186,2,307.48,2,3,2,At Risk
14916.0,254,4,1268.98,2,4,4,At Risk
14918.0,39,2,1610.15,3,3,4,Regular
14920.0,0,2,977.77,5,3,4,Loyal
14921.0,171,2,1316.07,2,3,4,At Risk
14923.0,0,1,749.1,5,1,3,Regular
14924.0,0,1,310.05,5,1,2,Regular
14929.0,0,1,223.88,5,1,1,Regular
14930.0,166,3,2372.86,2,3,5,At Risk
14931.0,236,5,1257.68,2,4,4,At Risk
14932.0,0,1,363.53,5,1,2,Regular
14934.0,201,2,1890.94,2,3,4,At Risk
14935.0,0,1,1784.71,5,1,4,Regular
14936.0,242,8,8137.02,2,5,5,At Risk
14937.0,74,3,1621.88,3,3,4,Regular
14944.0,267,12,5900.25,2,5,5,At Risk
14946.0,0,1,100.9,5,1,1,Regular
14947.0,58,2,290.82,3,3,2,Regular
14948.0,196,6,1101.97,2,5,4,At Risk
14950.0,0,1,371.2,5,1,2,Regular
14951.0,0,1,311.69,5,1,2,Regular
14952.0,305,11,8099.49,1,5,5,At Risk
14953.0,0,1,289.82,5,1,2,Regular
14954.0,0,1,336.17,5,1,2,Regular
14957.0,0,1,58.49,5,1,1,Regular
14958.0,98,3,499.68,3,3,3,Regular
14959.0,232,4,695.42,2,4,3,At Risk
14960.0,163,2,221.27,3,3,1,Regular
14961.0,350,9,7044.68,1,5,5,At Risk
14962.0,0,1,126.7,5,1,1,Regular
14963.0,174,5,1487.8,2,4,4,At Risk
14964.0,0,1,206.21,5,1,1,Regular
14965.0,0,2,599.0,5,3,3,Loyal
14966.0,0,1,191.32,5,1,1,Regular
14967.0,0,1,463.8,5,1,2,Regular
14968.0,0,1,147.59,5,1,1,Regular
14970.0,248,4,1592.06,2,4,4,At Risk
14971.0,8,3,1116.57,4,3,4,Loyal
14972.0,0,1,114.77,5,1,1,Regular
14973.0,118,3,1314.45,3,3,4,Regular
14974.0,0,1,114.39,5,1,1,Regular
14975.0,0,1,279.94,5,1,2,Regular
14976.0,269,7,790.86,2,5,3,At Risk
14978.0,258,5,1931.42,2,4,4,At Risk
14981.0,0,1,102.12,5,1,1,Regular
14984.0,161,2,213.27,3,3,1,Regular
14985.0,160,2,296.75,3,3,2,Regular
14987.0,350,2,326.4,1,3,2,At Risk
14988.0,0,1,334.54,5,1,2,Regular
14995.0,242,2,233.23,2,3,1,At Risk
14997.0,132,3,546.1999999999999,3,3,3,Regular
14998.0,71,2,429.87,3,3,2,Regular
15000.0,0,1,490.52,5,1,3,Regular
15002.0,252,4,1641.76,2,4,4,At Risk
15004.0,0,1,1246.32,5,1,4,Regular
15005.0,351,28,6316.57,1,5,5,At Risk
15006.0,0,1,502.09,5,1,3,Regular
15007.0,0,1,156.91,5,1,1,Regular
15009.0,13,3,1261.78,4,3,4,Loyal
15010.0,0,1,308.94,5,1,2,Regular
15012.0,320,2,423.04,1,3,2,At Risk
15014.0,133,2,260.17,3,3,2,Regular
15016.0,0,1,170.04,5,1,1,Regular
15017.0,0,1,125.58,5,1,1,Regular
15018.0,329,3,496.21,1,3,3,At Risk
15019.0,0,1,266.0,5,1,2,Regular
15021.0,358,9,1914.82,1,5,4,At Risk
15022.0,36,4,905.04,3,4,3,Regular
15023.0,366,11,6802.76,1,5,5,At Risk
15024.0,358,10,1661.33,1,5,4,At Risk
15025.0,0,1,377.01,5,1,2,Regular
15026.0,197,3,469.0,2,3,2,At Risk
15027.0,208,4,1066.15,2,4,4,At Risk
15028.0,360,4,627.13,1,4,3,At Risk
15030.0,197,2,518.28,2,3,3,At Risk
15031.0,278,4,668.14,1,4,3,At Risk
15032.0,110,3,4959.1,3,3,5,Regular
15033.0,325,10,2586.67,1,5,5,At Risk
15034.0,338,8,4308.61,1,5,5,At Risk
15035.0,0,1,252.73000000000002,5,1,2,Regular
15036.0,107,3,465.55,3,3,2,Regular
15038.0,311,6,705.49,1,5,3,At Risk
15039.0,359,47,19914.44,1,5,5,At Risk
15041.0,0,1,180.35,5,1,1,Regular
15042.0,0,1,135.93,5,1,1,Regular
15043.0,0,1,537.0,5,1,3,Regular
15044.0,343,17,7700.2300000000005,1,5,5,At Risk
15045.0,106,2,735.66,3,3,3,Regular
15046.0,329,15,5213.7699999999995,1,5,5,At Risk
15047.0,0,1,343.62,5,1,2,Regular
15048.0,303,4,384.05,1,4,2,At Risk
15049.0,0,1,121.17,5,1,1,Regular
15050.0,46,3,1782.09,3,3,4,Regular
15051.0,127,3,1391.61,3,3,4,Regular
15052.0,0,1,215.78,5,1,1,Regular
15053.0,277,3,697.79,2,3,3,At Risk
15054.0,28,2,302.1,4,3,2,Loyal
15057.0,40,2,1489.5,3,3,4,Regular
15058.0,287,11,2124.99,1,5,5,At Risk
15059.0,294,9,1337.72,1,5,4,At Risk
15060.0,1,4,303.09,4,4,2,Loyal
15061.0,369,48,54534.14,1,5,5,At Risk
15062.0,288,4,987.86,1,4,4,At Risk
15063.0,0,1,370.8,5,1,2,Regular
15065.0,254,4,3158.13,2,4,5,At Risk
15066.0,0,1,893.59,5,1,3,Regular
15067.0,204,3,1744.76,2,3,4,At Risk
15068.0,210,2,553.36,2,3,3,At Risk
15069.0,0,1,1109.53,5,1,4,Regular
15070.0,0,1,106.2,5,1,1,Regular
15071.0,182,2,982.07,2,3,4,At Risk
15073.0,177,3,1043.41,2,3,4,At Risk
15074.0,0,1,748.87,5,1,3,Regular
15075.0,0,1,773.03,5,1,3,Regular
15076.0,0,1,880.85,5,1,3,Regular
15078.0,361,32,9743.11,1,5,5,At Risk
15079.0,153,4,895.61,3,4,3,Regular
15081.0,345,5,504.8,1,4,3,At Risk
15083.0,0,1,88.2,5,1,1,Regular
15087.0,0,1,306.94,5,1,2,Regular
15088.0,46,2,1160.07,3,3,4,Regular
15089.0,118,6,2420.84,3,5,5,Regular
15090.0,0,1,381.32,5,1,2,Regular
15091.0,0,1,480.71,5,1,2,Regular
15092.0,68,2,457.81,3,3,2,Regular
15093.0,354,6,4597.02,1,5,5,At Risk
15095.0,100,4,1370.6000000000001,3,4,4,Regular
15096.0,0,1,219.39000000000001,5,1,1,Regular
15097.0,0,1,248.08,5,1,1,Regular
15098.0,0,3,39916.5,5,3,5,Loyal
15099.0,0,1,410.48,5,1,2,Regular
15100.0,40,3,876.0,3,3,3,Regular
15101.0,351,2,317.53000000000003,1,3,2,At Risk
15103.0,55,2,703.36,3,3,3,Regular
15104.0,86,2,1027.44,3,3,4,Regular
15105.0,116,7,2298.93,3,5,5,Regular
15106.0,252,5,1422.52,2,4,4,At Risk
15107.0,61,6,319.5,3,5,2,Regular
15108.0,86,4,1300.25,3,4,4,Regular
15109.0,0,1,484.95,5,1,2,Regular
15110.0,295,4,996.1,1,4,4,At Risk
15111.0,343,3,1567.48,1,3,4,At Risk
15113.0,45,3,3609.33,3,3,5,Regular
15114.0,271,10,2760.56,2,5,5,At Risk
15115.0,0,1,340.11,5,1,2,Regular
15116.0,187,4,1352.75,2,4,4,At Risk
15117.0,201,5,1551.78,2,4,4,At Risk
15118.0,0,1,244.8,5,1,1,Regular
15119.0,0,1,266.4,5,1,2,Regular
15120.0,0,1,358.82,5,1,2,Regular
15121.0,238,2,457.72,2,3,2,At Risk
15122.0,183,3,1633.78,2,3,4,At Risk
15123.0,199,2,2199.31,2,3,5,At Risk
15124.0,169,2,184.19,2,3,1,At Risk
15125.0,245,15,11528.48,2,5,5,At Risk
15127.0,0,1,406.53000000000003,5,1,2,Regular
15128.0,159,4,1471.0,3,4,4,Regular
15129.0,241,11,3447.4,2,5,5,At Risk
15130.0,0,1,330.11,5,1,2,Regular
15132.0,244,5,977.9300000000001,2,4,4,At Risk
15133.0,174,3,982.42,2,3,4,At Risk
15134.0,226,8,1387.99,2,5,4,At Risk
15135.0,0,1,139.05,5,1,1,Regular
15136.0,94,4,1286.7,3,4,4,Regular
15139.0,97,2,178.96,3,3,1,Regular
15140.0,212,7,2354.25,2,5,5,At Risk
15142.0,0,1,498.74,5,1,3,Regular
15143.0,0,1,259.45,5,1,2,Regular
15144.0,304,17,6580.4400000000005,1,5,5,At Risk
15145.0,244,4,1194.73,2,4,4,At Risk
15146.0,127,2,1327.16,3,3,4,Regular
15147.0,0,1,623.5,5,1,3,Regular
15148.0,0,1,301.29,5,1,2,Regular
15149.0,0,1,520.8000000000001,5,1,3,Regular
15150.0,252,10,5314.47,2,5,5,At Risk
15152.0,178,13,4745.69,2,5,5,At Risk
15153.0,0,1,329.25,5,1,2,Regular
15154.0,0,1,296.42,5,1,2,Regular
15156.0,32,3,961.49,3,3,4,Regular
15157.0,355,3,1936.07,1,3,4,At Risk
15158.0,0,1,401.40000000000003,5,1,2,Regular
15159.0,360,30,18641.010000000002,1,5,5,At Risk
15160.0,0,1,158.16,5,1,1,Regular
15163.0,174,2,304.47,2,3,2,At Risk
15164.0,271,3,843.05,2,3,3,At Risk
15165.0,0,1,487.75,5,1,2,Regular
15167.0,0,1,163.0,5,1,1,Regular
15168.0,0,1,106.56,5,1,1,Regular
15171.0,0,1,1289.5,5,1,4,Regular
15172.0,228,5,1624.05,2,4,4,At Risk
15174.0,0,1,135.75,5,1,1,Regular
15175.0,0,1,224.14,5,1,1,Regular
15178.0,0,1,40.5,5,1,1,Regular
15179.0,301,5,2206.95,1,4,5,At Risk
15180.0,0,1,87.5,5,1,1,Regular
15181.0,203,3,689.48,2,3,3,At Risk
15182.0,114,2,622.85,3,3,3,Regular
15184.0,161,2,406.76,3,3,2,Regular
15185.0,0,1,310.62,5,1,2,Regular
15186.0,154,2,411.41,3,3,2,Regular
15187.0,211,16,4777.18,2,5,5,At Risk
15189.0,331,41,16225.39,1,5,5,At Risk
15192.0,246,3,1044.32,2,3,4,At Risk
15193.0,0,1,499.32,5,1,3,Regular
15194.0,365,15,7616.53,1,5,5,At Risk
15195.0,0,1,3861.0,5,1,5,Regular
15197.0,348,3,1079.61,1,3,4,At Risk
15198.0,32,2,193.64000000000001,3,3,1,Regular
15199.0,249,4,1268.7,2,4,4,At Risk
15201.0,160,5,1236.54,3,4,4,Regular
15203.0,286,6,1827.8,1,5,4,At Risk
15204.0,0,1,316.58,5,1,2,Regular
15205.0,42,2,653.24,3,3,3,Regular
15206.0,265,4,420.3,2,4,2,At Risk
15208.0,352,5,870.12,1,4,3,At Risk
15210.0,0,1,331.18,5,1,2,Regular
15211.0,305,2,894.4100000000001,1,3,3,At Risk
15212.0,0,1,101.8,5,1,1,Regular
15213.0,11,2,328.35,4,3,2,Loyal
15214.0,241,8,1661.44,2,5,4,At Risk
15215.0,50,3,734.94,3,3,3,Regular
15216.0,0,1,96.6,5,1,1,Regular
15218.0,308,11,5756.89,1,5,5,At Risk
15219.0,0,1,305.75,5,1,2,Regular
15220.0,229,6,1778.96,2,5,4,At Risk
15221.0,0,1,403.25,5,1,2,Regular
15222.0,0,1,585.0,5,1,3,Regular
15223.0,24,2,755.75,4,3,3,Loyal
15224.0,4,2,322.08,4,3,2,Loyal
15225.0,0,1,409.40000000000003,5,1,2,Regular
15226.0,0,1,154.41,5,1,1,Regular
15227.0,281,5,1219.4,1,4,4,At Risk
15228.0,228,4,3386.71,2,4,5,At Risk
15230.0,1,2,429.6,4,3,2,Loyal
15232.0,27,2,612.06,4,3,3,Loyal
15234.0,0,1,197.0,5,1,1,Regular
15235.0,156,12,2247.51,3,5,5,Regular
15236.0,0,1,321.05,5,1,2,Regular
15237.0,226,4,1412.32,2,4,4,At Risk
15238.0,155,3,1071.99,3,3,4,Regular
15239.0,68,2,780.59,3,3,3,Regular
15240.0,267,5,1706.57,2,4,4,At Risk
15241.0,217,8,1756.44,2,5,4,At Risk
15243.0,0,1,316.68,5,1,2,Regular
15244.0,183,2,631.57,2,3,3,At Risk
15245.0,127,3,2515.84,3,3,5,Regular
15246.0,120,2,514.15,3,3,3,Regular
15247.0,0,1,356.0,5,1,2,Regular
15249.0,225,13,6688.46,2,5,5,At Risk
15251.0,232,11,10484.99,2,5,5,At Risk
15252.0,147,2,740.78,3,3,3,Regular
15253.0,153,5,918.2,3,4,3,Regular
15254.0,0,1,300.36,5,1,2,Regular
15255.0,0,1,890.85,5,1,3,Regular
15256.0,0,1,98.45,5,1,1,Regular
15257.0,0,1,317.15,5,1,2,Regular
15258.0,49,2,623.16,3,3,3,Regular
15260.0,272,7,1810.77,2,5,4,At Risk
15261.0,0,1,254.82,5,1,2,Regular
15262.0,0,1,178.95000000000002,5,1,1,Regular
15263.0,0,1,156.51,5,1,1,Regular
15264.0,0,1,393.74,5,1,2,Regular
15265.0,84,2,1506.1200000000001,3,3,4,Regular
15266.0,0,1,119.3,5,1,1,Regular
15267.0,160,5,1717.36,3,4,4,Regular
15269.0,0,1,408.8,5,1,2,Regular
15270.0,295,7,2379.4900000000002,1,5,5,At Risk
15271.0,358,15,2507.07,1,5,5,At Risk
15272.0,29,2,721.94,4,3,3,Loyal
15274.0,14,2,716.57,4,3,3,Loyal
15275.0,0,1,615.14,5,1,3,Regular
15276.0,0,1,135.31,5,1,1,Regular
15277.0,0,1,255.9,5,1,2,Regular
15279.0,0,1,290.51,5,1,2,Regular
15280.0,0,1,113.12,5,1,1,Regular
15281.0,275,9,2332.15,2,5,5,At Risk
15286.0,0,1,240.55,5,1,1,Regular
15287.0,48,2,486.69,3,3,2,Regular
15288.0,322,5,2306.52,1,4,5,At Risk
15289.0,220,3,939.78,2,3,3,At Risk
15290.0,355,18,7943.22,1,5,5,At Risk
15291.0,348,15,4668.3,1,5,5,At Risk
15292.0,0,1,180.94,5,1,1,Regular
15296.0,276,6,3672.86,2,5,5,At Risk
15297.0,53,3,641.94,3,3,3,Regular
15298.0,364,12,4799.9,1,5,5,At Risk
15299.0,305,7,4507.01,1,5,5,At Risk
15300.0,0,1,496.44,5,1,3,Regular
15301.0,318,12,5070.35,1,5,5,At Risk
15303.0,0,1,574.02,5,1,3,Regular
15304.0,308,8,694.4,1,5,3,At Risk
15306.0,84,3,1174.35,3,3,4,Regular
15307.0,0,1,205.3,5,1,1,Regular
15308.0,0,1,310.47,5,1,2,Regular
15311.0,373,91,60767.9,1,5,5,At Risk
15312.0,279,4,924.85,1,4,3,At Risk
15313.0,0,1,52.0,5,1,1,Regular
15314.0,0,1,327.97,5,1,2,Regular
15315.0,52,2,570.5,3,3,3,Regular
15316.0,0,1,165.0,5,1,1,Regular
15318.0,0,1,312.62,5,1,2,Regular
15319.0,0,1,204.5,5,1,1,Regular
15320.0,0,1,267.13,5,1,2,Regular
15321.0,221,3,2748.31,2,3,5,At Risk
15322.0,0,1,679.68,5,1,3,Regular
15325.0,0,1,162.29,5,1,1,Regular
15326.0,0,1,311.71,5,1,2,Regular
15327.0,0,1,208.75,5,1,1,Regular
15329.0,132,3,1049.7,3,3,4,Regular
15330.0,28,2,714.96,4,3,3,Loyal
15332.0,3,4,1661.06,4,4,4,VIP
15333.0,0,1,1028.56,5,1,4,Regular
15334.0,17,3,351.67,4,3,2,Loyal
15335.0,0,1,173.97,5,1,1,Regular
15339.0,252,2,574.07,2,3,3,At Risk
15341.0,0,1,2020.52,5,1,4,Regular
15342.0,0,1,406.09000000000003,5,1,2,Regular
15343.0,0,1,364.5,5,1,2,Regular
15344.0,74,3,563.94,3,3,3,Regular
15345.0,0,1,393.54,5,1,2,Regular
15346.0,0,1,252.42000000000002,5,1,2,Regular
15347.0,0,1,201.60000000000002,5,1,1,Regular
15348.0,0,1,158.04,5,1,1,Regular
15349.0,29,2,473.81,4,3,2,Loyal
15350.0,0,1,115.65,5,1,1,Regular
15351.0,357,7,1960.11,1,5,4,At Risk
15353.0,113,2,777.02,3,3,3,Regular
15355.0,24,2,277.05,4,3,2,Loyal
15356.0,337,10,2766.5,1,5,5,At Risk
15358.0,361,22,8347.2,1,5,5,At Risk
15360.0,0,1,427.93,5,1,2,Regular
15361.0,0,1,418.92,5,1,2,Regular
15363.0,0,1,326.0,5,1,2,Regular
15364.0,159,2,913.19,3,3,3,Regular
15365.0,290,7,2314.32,1,5,5,At Risk
15366.0,283,2,602.51,1,3,3,At Risk
15367.0,218,4,1877.5900000000001,2,4,4,At Risk
15368.0,0,1,446.94000000000005,5,1,2,Regular
15370.0,292,7,2386.05,1,5,5,At Risk
15372.0,0,1,2007.4,5,1,4,Regular
15373.0,363,12,2415.91,1,5,5,At Risk
15374.0,0,1,168.0,5,1,1,Regular
15376.0,182,3,1233.36,2,3,4,At Risk
15379.0,189,7,3703.29,2,5,5,At Risk
15380.0,357,5,1690.26,1,4,4,At Risk
15381.0,55,2,596.85,3,3,3,Regular
15382.0,281,6,5955.71,1,5,5,At Risk
15384.0,190,2,642.41,2,3,3,At Risk
15385.0,0,1,316.88,5,1,2,Regular
15386.0,0,1,394.14,5,1,2,Regular
15388.0,0,1,140.54,5,1,1,Regular
15389.0,0,1,500.0,5,1,3,Regular
15392.0,356,4,1535.53,1,4,4,At Risk
15393.0,265,2,231.86,2,3,1,At Risk
15394.0,349,4,2183.54,1,4,5,At Risk
15395.0,0,1,107.45,5,1,1,Regular
15396.0,0,1,288.18,5,1,2,Regular
15397.0,0,1,94.0,5,1,1,Regular
15398.0,62,2,1345.53,3,3,4,Regular
15399.0,78,3,815.77,3,3,3,Regular
15400.0,186,5,716.2,2,4,3,At Risk
15402.0,48,2,626.77,3,3,3,Regular
15405.0,0,1,349.1,5,1,2,Regular
15406.0,270,2,510.71,2,3,3,At Risk
15407.0,272,4,1056.44,2,4,4,At Risk
15408.0,0,1,267.18,5,1,2,Regular
15410.0,177,8,3450.84,2,5,5,At Risk
15411.0,156,4,1358.88,3,4,4,Regular
15412.0,0,1,190.53,5,1,1,Regular
15414.0,233,3,774.9000000000001,2,3,3,At Risk
15415.0,0,1,572.8100000000001,5,1,3,Regular
15416.0,218,4,3984.32,2,4,5,At Risk
15417.0,0,1,508.8,5,1,3,Regular
15419.0,0,1,135.85999999999999,5,1,1,Regular
15421.0,252,4,950.36,2,4,4,At Risk
15422.0,0,2,97.7,5,3,1,Loyal
15423.0,0,1,43.5,5,1,1,Regular
15424.0,0,2,383.34,5,3,2,Loyal
15426.0,350,5,1447.39,1,4,4,At Risk
15427.0,14,3,1483.14,4,3,4,Loyal
15428.0,0,1,93.78,5,1,1,Regular
15429.0,49,2,397.35,3,3,2,Regular
15432.0,0,1,171.19,5,1,1,Regular
15433.0,54,2,533.3,3,3,3,Regular
15434.0,192,5,1041.48,2,4,4,At Risk
15435.0,0,1,149.29,5,1,1,Regular
15436.0,222,3,1122.53,2,3,4,At Risk
15437.0,0,1,200.16,5,1,1,Regular
15438.0,0,1,156.58,5,1,1,Regular
15440.0,154,3,383.68,3,3,2,Regular
15442.0,0,1,594.0,5,1,3,Regular
15443.0,319,7,3236.91,1,5,5,At Risk
15444.0,31,2,1418.26,3,3,4,Regular
15445.0,0,1,113.5,5,1,1,Regular
15447.0,0,1,155.17000000000002,5,1,1,Regular
15448.0,0,1,494.64,5,1,3,Regular
15449.0,235,3,974.52,2,3,4,At Risk
15450.0,0,1,429.84,5,1,2,Regular
15452.0,235,3,538.73,2,3,3,At Risk
15453.0,186,7,1388.3700000000001,2,5,4,At Risk
15454.0,0,1,179.1,5,1,1,Regular
15456.0,76,3,447.22,3,3,2,Regular
15457.0,0,1,237.07,5,1,1,Regular
15458.0,0,1,161.64,5,1,1,Regular
15460.0,0,1,216.76,5,1,1,Regular
15462.0,93,3,234.6,3,3,1,Regular
15463.0,0,1,126.14,5,1,1,Regular
15464.0,0,1,1048.85,5,1,4,Regular
15465.0,350,18,7354.62,1,5,5,At Risk
15466.0,0,1,334.53,5,1,2,Regular
15467.0,143,3,524.88,3,3,3,Regular
15468.0,0,2,467.51,5,3,2,Loyal
15469.0,70,2,538.55,3,3,3,Regular
15471.0,0,1,469.48,5,1,2,Regular
15472.0,0,1,371.56,5,1,2,Regular
15473.0,46,7,1771.2,3,5,4,Regular
15475.0,0,1,454.11,5,1,2,Regular
15478.0,16,2,1441.42,4,3,4,Loyal
